angle,inner_radius,outer_radius,distance
214,7.211102550927978,461.7899955607527,454.5788930098247
215,15.811388300841896,450.7515945617941,434.9402062609522
216,8.602325267042627,442.3222806958745,433.7199554288319
217,15.0,429.4007452252499,414.4007452252499
218,29.206163733020468,419.23740291152455,390.0312391785041
219,6.4031242374328485,411.9866502691562,405.58352603172335
220,15.620499351813308,402.0397990249224,386.4192996731091
221,9.219544457292887,394.27148007432646,385.05193561703356
222,14.866068747318506,386.079007458318,371.21293871099954
223,19.1049731745428,376.5023240300118,357.39735085546897
224,31.827660925679098,370.62110031675206,338.793439391073
225,4.242640687119285,365.58036052282677,361.3377198357075
226,30.4138126514911,359.93471630283176,329.52090365134063
227,17.69180601295413,350.9558376776201,333.26403166466594
228,14.866068747318506,346.2268042771963,331.36073552987784
229,9.219544457292887,340.1646660075088,330.9451215502159
230,17.029386365926403,335.7156534926544,318.68626712672796
231,12.806248474865697,331.8870289722092,319.0807804973435
232,11.40175425099138,327.5026717448271,316.10091749383577
233,15.0,320.2030605725061,305.2030605725061
234,8.602325267042627,318.42267507198665,309.82034980494404
235,19.4164878389476,313.5235238383238,294.1070359993762
236,3.605551275463989,310.92442811718735,307.31887684172335
237,16.64331697709324,308.1379561170613,291.49463913996806
238,18.867962264113206,303.2655601943617,284.3975979302485
239,11.661903789690601,298.41246622753545,286.75056243784485
240,13.892443989449804,295.5757094214611,281.6832654320113
241,25.059928172283335,294.5929394944828,269.53301132219946
242,14.7648230602334,291.23530005821755,276.4704769979841
243,20.12461179749811,287.5586896617802,267.4340778642821
244,27.730849247724095,284.8754113643366,257.1445621166125
245,14.317821063276353,284.48725806264156,270.1694369993652
246,9.848857801796104,280.2356151526783,270.3867573508822
247,7.615773105863909,279.15945264310864,271.5436795372447
248,10.770329614269007,278.0017985553331,267.23146894106407
249,19.313207915827967,276.1340254296815,256.82081751385357
250,20.248456731316587,272.12129648375554,251.87283975243895
251,36.05551275463989,271.97426348829407,235.91875073365418
252,3.1622776601683795,270.07036120240963,266.90808354224123
253,10.44030650891055,268.57587382339466,258.1355673144841
254,7.280109889280518,263.7366110345699,256.45650114528934
255,11.40175425099138,266.101484400219,254.69973014922763
256,4.123105625617661,265.33940529065785,261.2162996650402
257,22.561028345356956,262.26894593146176,239.7079175861048
258,14.317821063276353,262.0534296665472,247.73560860327083
259,5.0990195135927845,262.20793275566626,257.10891324207347
260,22.360679774997898,261.26232028365666,238.90164050865877
261,12.165525060596439,259.42243542145695,247.2569103608605
262,14.142135623730951,259.7941492797711,245.65201365604014
263,8.06225774829855,252.03967941576184,243.9774216674633
264,19.1049731745428,258.63101128828305,239.52603811374024
265,12.041594578792296,258.11818998280614,246.07659540401386
266,28.071337695236398,256.632032295269,228.56069460003263
267,19.026297590440446,257.4373710244882,238.41107343404775
268,23.021728866442675,257.19447894540815,234.17275007896546
269,43.01162633521314,256.0175775215444,213.0059511863313
270,2.0,257.00778198334774,255.00778198334774
271,45.0111097397076,257.0311265197272,212.0200167800196
272,29.017236257093817,256.1952380509833,227.17800179388945
273,17.029386365926403,257.2800031094527,240.2506167435263
274,13.038404810405298,257.70137756713683,244.66297275673153
275,12.041594578792296,258.02713035648014,245.98553577768786
276,9.055385138137417,258.3118270617898,249.2564419236524
277,32.2490309931942,258.8628980754098,226.61386708221562
278,14.142135623730951,259.64976410541954,245.50762848168858
279,6.082762530298219,260.2498799231231,254.16711739282488
280,29.427877939124322,261.26232028365666,231.83444234453233
281,35.6931365951495,262.01145013147806,226.31831353632856
282,23.53720459187964,255.3507391804457,231.81353458856606
283,9.219544457292887,263.24513290847375,254.02558845118085
284,8.246211251235321,264.8490135907627,256.6028023395274
285,11.40175425099138,266.101484400219,254.69973014922763
286,7.280109889280518,267.1666146808018,259.88650479152125
287,20.8806130178211,268.86799735186037,247.98738433403926
288,15.811388300841896,270.07036120240963,254.25897290156774
289,18.027756377319946,271.326371737065,253.29861535974507
290,14.866068747318506,273.99635034065693,259.13028159333845
291,13.92838827718412,275.40878707840824,261.4803988012241
