angle,inner_radius,outer_radius,distance
217,5.0,345.2028389222777,340.2028389222777
218,22.80350850198276,336.44018784919257,313.6366793472098
219,19.209372712298546,329.3706119252293,310.16123921293075
220,29.832867780352597,321.6286678764814,291.7958000961288
221,9.219544457292887,314.7697571241558,305.5502126668629
222,28.319604517012593,308.76528302255747,280.4456785055449
223,19.1049731745428,303.58689036254515,284.48191718800234
224,27.586228448267445,299.2072860075436,271.62105755927615
225,2.8284271247461903,292.7456233660889,289.9171962413427
226,27.586228448267445,287.1167010119753,259.53047256370786
227,19.1049731745428,282.96996307028775,263.86498989574494
228,26.90724809414742,278.21754078418564,251.31029269003824
229,9.219544457292887,273.4702908909851,264.2507464336922
230,26.248809496813376,268.36542251191753,242.11661301510415
231,22.02271554554524,264.27258654654287,242.24987100099764
232,17.804493814764857,261.45171638373307,243.6472225689682
233,20.0,259.0077218926108,239.0077218926108
234,8.602325267042627,254.82543044209697,246.22310517505434
235,35.22782990761707,251.34040662018512,216.11257671256806
236,3.605551275463989,249.07027120874943,245.46471993328544
237,29.68164415931166,245.45875417267155,215.7771100133599
238,9.433981132056603,244.12496799794977,234.69098686589317
239,17.4928556845359,241.4787775354182,223.9859218508823
240,21.95449840010015,236.67699507979225,214.72249667969209
241,18.35755975068582,235.44001359157284,217.082453840887
242,21.470910553583888,234.00213674238105,212.53122618879718
243,4.47213595499958,231.67218218853984,227.20004623354026
244,29.966648127543394,229.8695282111137,199.90288008357032
245,18.788294228055936,228.12277396174193,209.33447973368598
246,19.697715603592208,226.01991062736045,206.32219502376824
247,25.079872407968907,223.61797781037194,198.53810540240303
248,21.540659228538015,220.42232191862965,198.88166269009164
249,8.54400374531753,221.35265979879256,212.80865605347503
250,23.40939982143925,218.8880992653552,195.47869944391596
251,24.351591323771842,217.89217516927954,193.54058384550768
252,9.486832980505138,216.6217902243447,207.13495724383955
253,28.160255680657446,215.7127719909046,187.55251631024714
254,29.120439557122072,214.84180226389836,185.7213627067763
255,31.04834939252005,210.58252539087852,179.53417599835848
256,20.615528128088304,212.2192262732102,191.6036981451219
257,9.219544457292887,211.29363454680788,202.07409008951498
258,28.635642126552707,210.85777196963835,182.22212984308564
259,5.0990195135927845,210.0404722904612,204.9414527768684
260,22.360679774997898,209.4755355644186,187.11485578942072
261,6.082762530298219,208.62646045025065,202.54369791995242
262,7.0710678118654755,208.1730049742281,201.10193716236262
263,8.06225774829855,207.76188293332345,199.6996251850249
264,9.055385138137417,207.28000385951367,198.22461872137626
265,32.14031735997639,202.71408436514716,170.57376700517077
266,27.073972741361768,206.6204249342257,179.54645219286394
267,21.02379604162864,206.3492185592182,185.32542251758957
268,23.021728866442675,202.12125073826354,179.09952187182085
269,46.010868281309364,206.0606706773517,160.04980239604234
270,1.0,205.00243900988104,204.00243900988104
271,39.01281840626232,206.00970850908945,166.99689010282714
272,28.0178514522438,206.08736011701444,178.06950866477064
273,21.02379604162864,206.3492185592182,185.32542251758957
274,27.073972741361768,205.41178155110774,178.33780880974598
275,22.090722034374522,206.87435800504613,184.7836359706716
276,10.04987562112089,207.17142660125697,197.12155098013608
277,24.186773244895647,203.66639388961548,179.47962064471983
278,27.294688127912362,206.194083329275,178.89939520136264
279,24.331050121192877,207.80038498520642,183.46933486401355
280,11.180339887498949,209.4755355644186,198.29519567691966
281,30.59411708155671,208.4922060893404,177.8980890077837
282,39.81205847478876,210.23796041628637,170.4259019414976
283,27.65863337187866,211.51832071950648,183.8596873476278
284,12.36931687685298,212.46176126540982,200.09244438855683
285,11.40175425099138,212.96009015775704,201.55833590676565
286,7.280109889280518,214.28252378577213,207.00241389649162
287,10.44030650891055,215.41819793137256,204.97789142246202
288,3.1622776601683795,216.9331694324314,213.77089177226304
289,39.21734310225516,217.89217516927954,178.6748320670244
290,14.866068747318506,219.92044015961773,205.05437141229922
291,13.92838827718412,221.35265979879256,207.42427152160843
292,10.770329614269007,222.0923231451281,211.3219935308591
