angle,inner_radius,outer_radius,distance
155,14.317821063276353,158.40454538932903,144.0867243260527
156,12.083045973594572,160.22484201895784,148.14179604536326
157,22.847319317591726,158.09490820390135,135.24758888630964
158,16.15549442140351,156.16977940690063,140.0142849854971
159,13.92838827718412,156.7322557739791,142.80386749679496
160,11.704699910719626,151.56846637740978,139.86376646669015
161,18.027756377319946,154.65122049308243,136.6234641157625
162,9.486832980505138,153.68799562750502,144.20116264699988
163,13.601470508735444,152.7776161615307,139.17614565279524
164,18.681541692269406,149.45233353815524,130.77079184588584
165,22.80350850198276,151.11915828246265,128.3156497804799
166,4.123105625617661,150.37286989347513,146.24976426785747
167,25.709920264364882,147.73286702694156,122.02294676257668
168,14.317821063276353,149.46571513226704,135.1478940689907
169,5.0990195135927845,148.85227576359054,143.75325624999775
170,17.26267650163207,148.29699929533302,131.03432279370097
171,6.082762530298219,147.95945390545344,141.87669137515522
172,21.213203435596427,147.36349615830918,126.15029272271275
173,16.1245154965971,146.98639392814562,130.86187843154852
174,10.04987562112089,145.8800877433243,135.83021212220342
175,11.045361017187261,146.57762448614045,135.5322634689532
176,16.0312195418814,146.27713423498562,130.24591469310423
177,18.027756377319946,146.16771189288008,128.13995551556013
178,29.017236257093817,146.12323566086263,117.10599940376882
179,39.01281840626232,146.03081866510234,107.01800025884003
180,6.0,146.00342461736986,140.00342461736986
181,39.01281840626232,146.03081866510234,107.01800025884003
182,23.021728866442675,140.089257261219,117.06752839477632
183,21.02379604162864,142.22517358048822,121.20137753885957
184,14.035668847618199,146.34206503941374,132.30639619179553
185,21.095023109728988,144.5856147754679,123.4905916657389
186,20.09975124224178,146.87409574189726,126.77434449965548
187,8.06225774829855,147.10540438746634,139.0431466391678
188,22.20360331117452,147.50254235097103,125.29893903979651
189,18.24828759089466,146.6594695203825,128.41118192948784
190,17.26267650163207,148.47558721890948,131.21291071727742
191,16.278820596099706,148.85227576359054,132.57345516749083
192,32.7566787083184,148.07092894960846,115.31425024129007
193,25.709920264364882,150.136604464068,124.42668419970312
194,8.246211251235321,149.164338901763,140.91812765052768
195,26.92582403567252,150.41608956491322,123.4902655292407
196,17.72004514666935,151.64761785138597,133.92757270471662
197,16.76305461424021,150.28306624500314,133.52001163076292
198,9.486832980505138,151.7893276880822,142.30249470757707
199,21.18962010041709,153.70751445521458,132.51789435479748
200,14.866068747318506,155.66630977832037,140.80024103100186
201,27.85677655436824,156.01602481796542,128.1592482635972
202,10.770329614269007,157.09869509324386,146.32836547897486
203,7.615773105863909,159.0125781188394,151.3968050129755
204,9.848857801796104,157.58172482873766,147.73286702694156
205,18.788294228055936,158.3445610054226,139.55626677736666
206,25.495097567963924,162.34839081432253,136.8532932463586
207,11.180339887498949,161.90120444270946,150.7208645552105
208,29.5296461204668,164.64810961562844,135.11846349516165
209,12.529964086141668,167.45148551147582,154.92152142533416
210,21.95449840010015,168.0773631397161,146.12286473961598
211,5.830951894845301,168.7601848778319,162.9292329829866
212,13.038404810405298,169.49926253526885,156.46085772486356
213,20.248456731316587,173.64331256918592,153.39485583786933
214,7.211102550927978,175.5733464965568,168.36224394562882
215,19.4164878389476,178.67568385205638,159.25919601310878
216,13.601470508735444,181.01104938649465,167.4095788777592
217,5.0,184.0108692441835,179.0108692441835
218,22.80350850198276,186.47251808242416,163.6690095804414
219,6.4031242374328485,188.35339126227592,181.95026702484307
220,7.810249675906654,187.97074240423694,180.1604927283303
221,9.219544457292887,192.85227507084275,183.63273061354985
222,14.866068747318506,195.48913013259843,180.62306138527993
223,20.518284528683193,194.60986614249546,174.09158161381228
224,33.24154027718932,203.66639388961548,170.42485361242615
225,4.242640687119285,207.8942038634074,203.6515631762881
226,33.24154027718932,209.32271735289507,176.08117707570574
227,16.278820596099706,209.3800372528384,193.1012166567387
228,14.866068747318506,205.9732992404598,191.1072304931413
229,19.849433241279208,201.97277044195835,182.12333720067915
230,15.620499351813308,198.71587757398754,183.09537822217425
231,19.209372712298546,196.16319736382766,176.95382465152912
232,32.802438933713454,190.06577808748213,157.26333915376867
233,5.0,190.0,185.0
234,25.80697580112788,187.04277585621958,161.2358000550917
235,19.4164878389476,184.74035834110532,165.32387050215772
236,7.211102550927978,183.05190520723897,175.84080265631098
237,20.248456731316587,179.17589123540031,158.92743450408372
238,24.698178070456937,177.867928531256,153.16975046079907
239,5.830951894845301,178.1937148162078,172.3627629213625
240,8.06225774829855,172.40939649566667,164.34713874736812
241,22.825424421026653,174.15223225672418,151.32680783569754
242,17.0,171.7672844286711,154.7672844286711
243,2.23606797749979,169.06803364326444,166.83196566576464
244,25.495097567963924,166.82026255823962,141.3251649902757
245,16.55294535724685,167.7647161950331,151.21177083778625
246,9.848857801796104,166.1114083980989,156.2625505963028
247,15.231546211727817,163.47782724271815,148.24628103099033
248,23.769728648009426,162.30834852218786,138.53861987417844
249,30.083217912982647,162.68988905276197,132.60667113977934
250,14.866068747318506,161.64467204334326,146.77860329602476
251,21.18962010041709,160.64868502418562,139.45906492376852
252,9.486832980505138,160.0124995117569,150.52566653125174
253,10.44030650891055,157.19096666157378,146.75066015266324
254,17.72004514666935,158.24032355881985,140.5202784121505
255,15.524174696260024,152.34500319997372,136.8208285037137
